-8.232543, -0.280439, 3.120087, 0.000000
-8.238110, -0.281738, 3.119562, 0.000000
-8.237418, -0.282846, 3.122646, 0.000000
-8.225534, -0.285351, 3.120115, 0.000000
-8.230730, -0.288417, 3.122692, 0.000000
-8.263183, -0.285741, 3.121014, 0.000000
-8.259226, -0.285076, 3.118776, 0.000000
-8.262387, -0.282641, 3.120680, 0.000000
-8.263348, -0.286639, 3.122290, 0.000000
-8.277464, -0.284486, 3.120935, 0.000000
-8.269243, -0.283659, 3.118721, 0.000000
-8.255302, -0.282880, 3.119176, 0.000000
-8.248039, -0.283229, 3.121362, 0.000000
-8.272315, -0.284035, 3.121276, 0.000000
-8.260853, -0.281796, 3.121862, 0.000000
-8.263898, -0.285491, 3.120565, 0.000000
-8.240337, -0.287057, 3.122549, 0.000000
-8.241362, -0.283976, 3.120927, 0.000000
-8.240001, -0.280417, 3.120958, 0.000000
-8.241159, -0.276723, 3.119144, 0.000000
-8.238325, -0.278770, 3.119639, 0.000000
-8.214674, -0.276352, 3.117617, 0.000000
-8.211883, -0.277542, 3.120375, 0.000000
-8.189033, -0.281011, 3.118006, 0.000000
-8.169642, -0.281232, 3.121757, 0.000000
-8.188675, -0.277724, 3.118286, 0.000000
-8.177595, -0.274516, 3.116959, 0.000000
-8.184539, -0.276512, 3.117773, 0.000000
-8.169352, -0.277330, 3.119605, 0.000000
-8.162283, -0.279737, 3.122235, 0.000000
-8.157682, -0.278162, 3.119351, 0.000000
-8.157510, -0.283208, 3.120761, 0.000000
-8.163790, -0.285080, 3.119338, 0.000000
-8.172106, -0.282389, 3.118803, 0.000000
-8.178538, -0.279653, 3.118191, 0.000000
-8.206506, -0.280224, 3.120988, 0.000000
-8.196874, -0.279591, 3.118676, 0.000000
-8.185798, -0.276150, 3.118935, 0.000000
-8.179655, -0.276025, 3.119615, 0.000000
-8.161344, -0.281374, 3.122211, 0.000000
-8.146469, -0.282652, 3.118677, 0.000000
-8.147727, -0.280525, 3.121041, 0.000000
-8.147445, -0.275318, 3.121032, 0.000000
-8.155563, -0.279895, 3.119035, 0.000000
-8.163555, -0.280083, 3.116653, 0.000000
-8.171789, -0.280829, 3.117472, 0.000000
-8.165974, -0.285785, 3.120373, 0.000000
-8.173818, -0.287322, 3.121306, 0.000000
-8.191916, -0.290498, 3.120877, 0.000000
-8.199520, -0.292471, 3.122494, 0.000000
-8.224304, -0.292839, 3.122297, 0.000000
-8.232679, -0.290297, 3.120344, 0.000000
-8.237535, -0.287156, 3.120299, 0.000000
-8.235589, -0.286041, 3.119968, 0.000000
-8.238431, -0.281869, 3.118345, 0.000000
-8.256941, -0.277659, 3.118308, 0.000000
-8.260628, -0.283332, 3.120741, 0.000000
-8.250897, -0.281576, 3.119964, 0.000000
-8.261996, -0.280089, 3.119294, 0.000000
-8.266876, -0.281220, 3.122310, 0.000000
-8.275996, -0.280437, 3.119041, 0.000000
-8.291912, -0.280249, 3.116924, 0.000000
-8.262487, -0.276330, 3.111423, 0.000000
-8.252219, -0.275879, 3.120954, 0.000000
-8.225840, -0.281530, 3.116568, 0.000000
-8.223501, -0.284336, 3.116669, 0.000000
-8.140048, -0.292473, 3.112960, 0.000000
-8.074145, -0.292996, 3.111133, 0.000000
-8.097029, -0.286151, 3.107865, 0.000000
-8.121551, -0.286429, 3.105137, 0.000000
-8.172079, -0.279949, 3.099414, 0.000000
-8.240317, -0.273189, 3.094662, 0.000000
-8.290943, -0.268812, 3.085829, 0.000000
-8.355274, -0.260811, 3.080912, 0.000000
-8.415577, -0.257000, 3.075480, 0.000000
-8.491003, -0.252182, 3.070130, 0.000000
-8.541651, -0.252104, 3.067896, 0.000000
-8.631733, -0.246211, 3.066317, 0.000000
-8.728031, -0.236864, 3.065112, 0.000000
-8.834252, -0.229708, 3.065710, 0.000000
-8.928315, -0.224776, 3.068023, 0.000000
-8.958628, -0.223100, 3.068941, 0.000000
-9.068645, -0.215254, 3.069074, 0.000000
-9.167367, -0.208841, 3.070976, 0.000000
-9.218187, -0.198796, 3.073321, 0.000000
-9.328629, -0.185350, 3.080006, 0.000000
-9.383653, -0.177686, 3.084258, 0.000000
-9.387868, -0.172411, 3.089051, 0.000000
-9.346719, -0.168346, 3.092299, 0.000000
-9.319619, -0.166838, 3.098589, 0.000000
-9.335776, -0.166826, 3.102513, 0.000000
-9.337079, -0.166162, 3.103210, 0.000000
-9.382451, -0.164673, 3.107202, 0.000000
-9.470290, -0.162049, 3.108600, 0.000000
-9.504454, -0.159955, 3.109527, 0.000000
-9.528126, -0.157701, 3.111616, 0.000000
-9.615701, -0.154619, 3.111787, 0.000000
-9.767274, -0.150299, 3.110819, 0.000000
-9.933703, -0.151311, 3.109436, 0.000000
-9.985970, -0.150869, 3.108896, 0.000000
-10.072677, -0.150983, 3.111210, 0.000000
-10.138827, -0.148847, 3.112302, 0.000000
-10.221422, -0.145339, 3.108228, 0.000000
-10.333580, -0.141921, 3.108658, 0.000000
-10.490945, -0.132114, 3.109881, 0.000000
-10.577867, -0.129233, 3.110095, 0.000000
-10.650822, -0.126316, 3.110939, 0.000000
-10.709580, -0.117015, 3.111366, 0.000000
-10.737121, -0.114898, 3.111084, 0.000000
-10.775329, -0.111528, 3.110813, 0.000000
-10.734772, -0.112751, 3.110373, 0.000000
-10.874807, -0.101509, 3.109203, 0.000000
-10.993660, -0.099642, 3.109704, 0.000000
-11.023646, -0.094422, 3.111766, 0.000000
-11.025681, -0.093387, 3.109729, 0.000000
-11.017110, -0.092082, 3.111667, 0.000000
-11.078593, -0.086265, 3.111391, 0.000000
-11.107977, -0.085568, 3.111814, 0.000000
-11.109622, -0.081848, 3.113724, 0.000000
-11.124827, -0.082034, 3.112057, 0.000000
-11.186916, -0.080016, 3.115053, 0.000000
-11.195587, -0.080374, 3.114669, 0.000000
-11.324307, -0.074953, 3.113554, 0.000000
-11.324402, -0.077915, 3.113344, 0.000000
-11.428736, -0.075147, 3.113287, 0.000000
-11.438933, -0.073328, 3.111541, 0.000000
-11.517762, -0.069579, 3.110199, 0.000000
-11.554317, -0.066270, 3.111650, 0.000000
-11.570689, -0.066198, 3.110812, 0.000000
-11.564825, -0.061309, 3.110958, 0.000000
-11.584278, -0.057803, 3.111916, 0.000000
-11.523710, -0.057828, 3.110249, 0.000000
-11.528894, -0.059972, 3.111684, 0.000000
-11.607498, -0.061320, 3.113222, 0.000000
-11.571640, -0.057456, 3.111497, 0.000000
-11.644953, -0.057372, 3.112406, 0.000000
-11.602908, -0.052196, 3.111450, 0.000000
-11.550705, -0.051535, 3.111800, 0.000000
-11.537694, -0.050556, 3.110194, 0.000000
-11.544666, -0.049541, 3.110662, 0.000000
-11.504429, -0.051032, 3.111109, 0.000000
-11.529233, -0.048398, 3.110594, 0.000000
-11.533157, -0.048721, 3.110308, 0.000000
-11.607758, -0.040506, 3.109650, 0.000000
-11.654017, -0.033897, 3.106462, 0.000000
-11.755406, -0.027160, 3.106201, 0.000000
-11.742405, -0.025850, 3.105111, 0.000000
-11.784779, -0.022600, 3.101388, 0.000000
-11.811198, -0.020934, 3.104969, 0.000000
-11.843569, -0.028229, 3.104195, 0.000000
-11.848375, -0.038366, 3.111282, 0.000000
-11.876497, -0.039989, 3.108541, 0.000000
-11.917044, -0.038022, 3.114407, 0.000000
-12.007913, -0.033498, 3.125951, 0.000000
-12.033650, -0.029029, 3.124091, 0.000000
-12.060390, -0.028338, 3.123278, 0.000000
-12.094732, -0.032216, 3.132094, 0.000000
-12.148276, -0.033054, 3.138528, 0.000000
-12.235323, -0.033176, 3.133488, 0.000000
-12.276172, -0.032516, 3.132837, 0.000000
-12.323979, -0.028121, 3.125466, 0.000000
-12.370063, -0.023464, 3.125649, 0.000000
-12.435776, -0.022036, 3.121251, 0.000000
-12.431944, -0.021660, 3.117929, 0.000000
-12.513989, -0.013961, 3.109979, 0.000000
-12.542223, -0.013773, 3.126273, 0.000000
-12.589886, -0.019393, 3.121633, 0.000000
-12.597892, -0.024679, 3.133080, 0.000000
-12.675029, -0.028431, -3.110727, 0.000000
-12.732936, -0.043302, -3.027711, 0.000000
-12.763321, -0.058521, -2.981188, 0.000000
-12.774316, -0.077857, -2.932171, 0.000000
-12.789681, -0.086885, -2.923110, 0.000000
-12.802906, -0.096414, -2.913179, 0.000000
-12.819602, -0.104042, -2.883743, 0.000000
-12.835779, -0.114269, -2.861796, 0.000000
-12.844416, -0.122252, -2.843991, 0.000000
-12.867667, -0.130351, -2.825751, 0.000000
-12.884130, -0.138388, -2.819407, 0.000000
-12.904530, -0.149347, -2.774766, 0.000000
-12.935404, -0.161142, -2.756651, 0.000000
-12.963854, -0.168895, -2.738107, 0.000000
-12.987083, -0.173713, -2.741195, 0.000000
-13.015874, -0.191180, -2.685893, 0.000000
-13.058361, -0.192995, -2.682795, 0.000000
-13.095172, -0.192595, -2.678461, 0.000000
-13.125918, -0.192614, -2.672266, 0.000000
-13.141088, -0.203724, -2.667725, 0.000000
-13.165224, -0.220852, -2.648963, 0.000000
-13.190057, -0.239299, -2.640263, 0.000000
-13.203221, -0.266652, -2.577990, 0.000000
-13.220342, -0.282733, -2.608444, 0.000000
-13.237089, -0.291148, -2.603334, 0.000000
-13.251685, -0.299791, -2.599699, 0.000000
-13.274483, -0.308620, -2.583433, 0.000000
-13.278602, -0.300706, -2.587557, 0.000000
-13.302239, -0.312822, -2.576036, 0.000000
-13.325283, -0.321324, -2.558968, 0.000000
-13.342159, -0.345553, -2.493900, 0.000000
-13.356555, -0.367257, -2.485198, 0.000000
-13.376512, -0.395337, -2.501978, 0.000000
-13.390726, -0.401954, -2.520271, 0.000000
-13.409497, -0.415340, -2.506670, 0.000000
-13.417232, -0.414964, -2.507146, 0.000000
-13.440940, -0.434558, -2.502868, 0.000000
-13.455290, -0.443167, -2.502157, 0.000000
-13.456903, -0.441736, -2.500097, 0.000000
-13.486638, -0.466185, -2.503377, 0.000000
-13.488847, -0.460033, -2.500573, 0.000000
-13.511880, -0.479720, -2.560518, 0.000000
-13.546921, -0.502491, -2.554427, 0.000000
-13.623113, -0.565203, -2.582053, 0.000000
-13.680755, -0.611869, -2.603695, 0.000000
-13.749590, -0.650079, -2.565520, 0.000000
-13.773405, -0.658037, -2.542531, 0.000000
-13.843494, -0.697456, -2.547727, 0.000000
-13.902337, -0.713048, -2.529473, 0.000000
-13.922467, -0.698706, -2.572622, 0.000000
-13.934441, -0.650743, -2.752368, 0.000000
-14.013107, -0.597287, -2.915302, 0.000000
-14.071076, -0.546565, -2.979843, 0.000000
-14.054643, -0.496252, -3.066303, 0.000000
-14.048727, -0.448694, -3.097579, 0.000000
-14.094809, -0.411476, -3.098522, 0.000000
-14.077517, -0.382634, -3.116185, 0.000000
-14.022717, -0.359318, -3.125233, 0.000000
-14.015300, -0.344150, -3.129135, 0.000000
-13.976431, -0.330967, -3.131212, 0.000000
-13.954493, -0.309266, -3.139423, 0.000000
-13.942839, -0.286624, 3.133421, 0.000000
-13.954919, -0.264815, 3.126389, 0.000000
-13.892168, -0.250138, 3.125539, 0.000000
-13.845935, -0.237376, 3.125319, 0.000000
-13.822767, -0.224832, 3.122302, 0.000000
-13.850495, -0.212550, 3.128211, 0.000000
-13.859071, -0.196147, 3.123660, 0.000000
-13.848120, -0.169431, 3.112568, 0.000000
-13.852505, -0.140767, 3.099619, 0.000000
-13.832948, -0.118945, 3.095770, 0.000000
-13.816877, -0.104459, 3.085873, 0.000000
-13.803375, -0.098946, 3.088769, 0.000000
-13.786481, -0.084893, 3.089826, 0.000000
-13.705233, -0.063209, 3.070184, 0.000000
-13.657317, -0.038663, 3.047367, 0.000000
-13.666098, -0.028340, 3.049875, 0.000000
-13.639969, -0.053700, 3.065047, 0.000000
-13.571398, -0.085296, 3.075368, 0.000000
-13.624841, -0.089928, 3.080355, 0.000000
-13.661836, -0.088376, 3.086264, 0.000000
-13.703251, -0.078595, 3.083987, 0.000000
-13.723393, -0.063639, 3.085175, 0.000000
-13.762050, -0.052877, 3.082510, 0.000000
-13.764524, -0.049255, 3.084026, 0.000000
-13.799582, -0.039612, 3.088647, 0.000000
-13.831768, -0.028072, 3.093031, 0.000000
-13.760750, -0.027539, 3.096964, 0.000000
-13.813752, -0.023176, 3.104000, 0.000000
-13.732233, -0.019130, 3.108433, 0.000000
-13.725479, -0.021856, 3.115455, 0.000000
-13.692136, -0.018667, 3.121380, 0.000000
-13.670298, -0.009071, 3.123114, 0.000000
-13.706472, -0.007667, 3.125208, 0.000000
-13.710635, -0.064124, -3.075219, 0.000000
-13.697370, -0.114624, -3.033937, 0.000000
-13.688383, -0.137435, -3.042353, 0.000000
-13.645359, -0.146132, -3.051543, 0.000000
-13.612106, -0.149887, -3.063074, 0.000000
-13.609129, -0.157155, -3.085867, 0.000000
-13.627821, -0.150223, -3.116306, 0.000000
-13.615359, -0.130318, 3.140057, 0.000000
-13.558768, -0.123672, 3.129182, 0.000000
-13.578814, -0.115966, 3.114529, 0.000000
-13.600424, -0.117356, 3.103913, 0.000000
-13.631359, -0.121267, 3.094037, 0.000000
-13.649633, -0.104625, 3.072167, 0.000000
-13.620252, -0.091706, 3.064518, 0.000000
-13.573214, -0.069639, 3.059532, 0.000000
-13.591332, -0.060748, 3.061233, 0.000000
-13.572088, -0.058866, 3.061281, 0.000000
-13.522143, -0.069312, 3.072700, 0.000000
-13.502534, -0.080984, 3.083252, 0.000000
-13.472086, -0.083119, 3.086248, 0.000000
-13.354953, -0.082581, 3.096205, 0.000000
-13.346815, -0.067899, 3.090572, 0.000000
-13.381345, -0.067182, 3.103883, 0.000000
-13.346533, -0.081274, 3.109057, 0.000000
-13.291190, -0.075700, 3.115786, 0.000000
-13.221613, -0.062447, 3.127985, 0.000000
-13.167964, -0.055182, -3.140868, 0.000000
-13.087120, -0.041812, -3.140794, 0.000000
-13.064839, -0.040079, -3.125730, 0.000000
-13.041853, -0.043126, -3.092992, 0.000000
-13.028292, -0.034842, -3.073294, 0.000000
-12.966657, -0.038266, -3.059820, 0.000000
-12.915101, -0.040928, -3.052264, 0.000000
-12.867073, -0.042176, -3.001271, 0.000000
-12.830423, -0.034877, -2.987662, 0.000000
-12.822153, -0.048810, -2.970179, 0.000000
-12.815221, -0.057348, -2.960612, 0.000000
-12.818016, -0.068497, -2.923714, 0.000000
-12.818626, -0.069151, -2.896430, 0.000000
-12.826717, -0.084799, -2.874824, 0.000000
-12.834310, -0.105912, -2.859715, 0.000000
-12.839351, -0.118549, -2.848169, 0.000000
-12.853590, -0.127125, -2.812902, 0.000000
-12.866016, -0.157570, -2.763861, 0.000000
-12.899983, -0.184915, -2.726724, 0.000000
-12.921751, -0.214122, -2.694430, 0.000000
-12.939742, -0.238809, -2.648088, 0.000000
-12.972544, -0.267089, -2.612699, 0.000000
-13.024859, -0.277744, -2.615739, 0.000000
-13.054741, -0.314100, -2.576460, 0.000000
-13.102124, -0.362329, -2.515997, 0.000000
-13.137042, -0.384595, -2.495638, 0.000000
-13.154407, -0.395342, -2.504108, 0.000000
-13.188446, -0.399917, -2.518537, 0.000000
-13.214491, -0.406203, -2.509641, 0.000000
-13.235535, -0.409871, -2.491136, 0.000000
-13.271681, -0.422873, -2.502850, 0.000000
-13.302531, -0.429470, -2.489063, 0.000000
-13.326761, -0.435665, -2.491895, 0.000000
-13.348043, -0.446205, -2.476500, 0.000000
-13.371074, -0.459647, -2.479073, 0.000000
-13.385562, -0.467801, -2.496219, 0.000000
-13.405319, -0.477578, -2.494793, 0.000000
-13.436999, -0.490078, -2.547498, 0.000000
-13.465550, -0.496827, -2.550204, 0.000000
-13.475847, -0.493494, -2.560864, 0.000000
-13.510864, -0.520570, -2.613153, 0.000000
-13.527767, -0.534051, -2.623415, 0.000000
-13.554385, -0.551040, -2.609657, 0.000000
-13.583758, -0.571860, -2.625133, 0.000000
-13.601192, -0.583724, -2.632381, 0.000000
-13.644818, -0.610569, -2.610584, 0.000000
-13.648575, -0.610837, -2.609202, 0.000000
-13.682116, -0.624736, -2.585656, 0.000000
-13.711026, -0.640943, -2.566193, 0.000000
-13.745499, -0.659516, -2.596605, 0.000000
-13.754868, -0.655616, -2.602732, 0.000000
-13.759272, -0.653478, -2.623082, 0.000000
-13.736450, -0.626555, -2.741931, 0.000000
-13.640861, -0.548183, -2.997741, 0.000000
-13.664720, -0.487311, -3.108803, 0.000000
-13.712337, -0.425588, 3.114307, 0.000000
-13.712370, -0.381224, 3.077038, 0.000000
-13.715495, -0.354057, 3.066667, 0.000000
-13.709686, -0.326565, 3.064145, 0.000000
-13.696207, -0.305522, 3.056902, 0.000000
-13.654025, -0.280101, 3.053182, 0.000000
-13.618414, -0.241157, 3.031066, 0.000000
-13.600966, -0.204971, 3.023456, 0.000000
-13.602276, -0.178998, 3.022290, 0.000000
-13.584678, -0.165300, 3.024180, 0.000000
-13.582671, -0.162290, 3.027485, 0.000000
-13.617822, -0.155071, 3.043868, 0.000000
-13.628136, -0.146807, 3.046801, 0.000000
-13.635602, -0.140674, 3.049324, 0.000000
-13.640481, -0.132151, 3.060256, 0.000000
-13.632763, -0.133643, 3.058615, 0.000000
-13.600047, -0.137285, 3.068697, 0.000000
-13.624510, -0.133634, 3.070449, 0.000000
-13.613252, -0.129101, 3.077036, 0.000000
-13.574226, -0.127541, 3.078945, 0.000000
-13.602057, -0.123985, 3.081810, 0.000000
-13.571114, -0.119752, 3.082304, 0.000000
-13.549665, -0.111324, 3.080924, 0.000000
-13.552451, -0.104098, 3.076542, 0.000000
-13.507415, -0.094339, 3.073669, 0.000000
-13.559938, -0.078607, 3.072088, 0.000000
-13.555089, -0.060811, 3.064637, 0.000000
-13.540372, -0.050487, 3.056788, 0.000000
-13.505957, -0.050899, 3.060988, 0.000000
-13.513579, -0.046707, 3.058523, 0.000000
-13.507509, -0.055255, 3.069737, 0.000000
-13.468837, -0.058641, 3.071912, 0.000000
-13.404298, -0.062946, 3.076614, 0.000000
-13.456252, -0.056521, 3.074994, 0.000000
-13.448810, -0.054862, 3.075735, 0.000000
-13.392197, -0.057334, 3.079425, 0.000000
-13.352256, -0.056757, 3.078222, 0.000000
-13.318239, -0.056678, 3.078364, 0.000000
-13.312163, -0.051908, 3.081910, 0.000000
-13.312175, -0.044705, 3.078731, 0.000000
-13.271211, -0.040389, 3.077954, 0.000000
-13.206049, -0.036301, 3.081783, 0.000000
-13.278951, -0.027535, 3.081990, 0.000000
-13.307773, -0.026232, 3.083829, 0.000000
-13.354681, -0.020025, 3.086194, 0.000000
-13.368822, -0.018023, 3.084867, 0.000000
-13.325875, -0.014494, 3.078790, 0.000000
-13.276582, -0.017333, 3.082429, 0.000000
-13.265655, -0.031709, 3.091754, 0.000000
-13.242465, -0.043026, 3.097080, 0.000000
-13.245645, -0.058683, 3.106090, 0.000000
-13.295711, -0.071662, 3.109284, 0.000000
-13.322782, -0.083359, 3.112054, 0.000000
-13.302174, -0.095426, 3.115365, 0.000000
-13.290059, -0.099677, 3.120067, 0.000000
-13.332469, -0.104878, 3.123595, 0.000000
-13.335122, -0.111974, 3.126188, 0.000000
-13.338887, -0.115253, 3.125854, 0.000000
-13.316826, -0.115773, 3.127068, 0.000000
-13.298919, -0.114618, 3.123073, 0.000000
-13.298851, -0.116347, 3.125421, 0.000000
-13.290042, -0.116934, 3.124261, 0.000000
-13.300181, -0.110716, 3.121943, 0.000000
-13.305094, -0.099233, 3.118186, 0.000000
-13.321179, -0.085793, 3.113053, 0.000000
-13.337347, -0.073453, 3.109979, 0.000000
-13.337737, -0.063118, 3.107147, 0.000000
-13.272896, -0.046592, 3.103961, 0.000000
-13.275315, -0.036880, 3.102008, 0.000000
-13.269285, -0.028146, 3.096779, 0.000000
-13.319693, -0.020978, 3.095904, 0.000000
-13.346123, -0.016428, 3.097214, 0.000000
-13.375676, -0.008752, 3.092903, 0.000000
-13.383175, -0.007256, 3.092887, 0.000000
-13.474782, -0.000117, 3.093172, 0.000000
-13.455810, -0.003870, 3.097355, 0.000000
-13.423111, -0.005850, 3.098823, 0.000000
-13.404693, -0.005773, 3.094955, 0.000000
-13.424709, 0.000232, 3.092094, 0.000000
-13.438396, 0.003597, 3.094294, 0.000000
-13.499432, 0.006692, 3.093570, 0.000000
-13.503697, 0.006337, 3.095473, 0.000000
-13.499360, 0.002120, 3.097889, 0.000000
-13.483294, -0.003899, 3.098340, 0.000000
-13.443060, -0.012590, 3.103036, 0.000000
-13.461412, -0.012085, 3.101411, 0.000000
-13.445321, -0.025156, 3.104856, 0.000000
-13.438197, -0.043608, 3.111025, 0.000000
-13.465076, -0.047808, 3.110065, 0.000000
-13.466734, -0.048405, 3.111267, 0.000000
-13.471969, -0.046197, 3.111255, 0.000000
-13.463296, -0.044855, 3.110580, 0.000000
-13.483357, -0.036643, 3.109360, 0.000000
-13.502004, -0.035099, 3.107403, 0.000000
-13.486013, -0.035644, 3.110285, 0.000000
-13.474125, -0.028288, 3.108239, 0.000000
-13.527694, -0.021091, 3.106597, 0.000000
-13.541762, -0.016474, 3.108233, 0.000000
-13.570521, -0.021670, 3.106192, 0.000000
-13.489938, -0.030401, 3.108134, 0.000000
-13.452172, -0.031992, 3.108548, 0.000000
-13.479019, -0.032343, 3.107884, 0.000000
-13.483193, -0.030091, 3.105274, 0.000000
-13.517271, -0.025852, 3.106964, 0.000000
-13.501394, -0.023477, 3.107119, 0.000000
-13.559830, -0.019391, 3.107058, 0.000000
-13.569483, -0.023085, 3.107202, 0.000000
-13.580668, -0.023248, 3.104864, 0.000000
-13.604094, -0.018655, 3.108320, 0.000000
-13.620811, -0.017739, 3.107889, 0.000000
-13.709535, -0.018114, 3.106729, 0.000000
-13.677379, -0.014978, 3.105777, 0.000000
-13.714729, -0.011946, 3.108147, 0.000000
-13.685650, -0.016653, 3.109064, 0.000000
-13.666275, -0.029145, 3.108615, 0.000000
-13.644135, -0.040865, 3.111521, 0.000000
-13.661968, -0.043086, 3.111123, 0.000000
-13.620012, -0.038885, 3.111288, 0.000000
-13.619832, -0.038134, 3.111388, 0.000000
-13.627011, -0.041799, 3.111055, 0.000000
-13.628014, -0.040410, 3.110999, 0.000000
-13.662986, -0.038208, 3.110260, 0.000000
-13.641570, -0.032114, 3.109331, 0.000000
-13.615551, -0.029003, 3.109657, 0.000000
-13.700479, -0.021906, 3.107911, 0.000000
